city_name,city_lat,city_lng,city_temp_max,city_temp_min,city_temp,city_pressure,city_humidity,city_cloud,city_wind_speed,city_wind_deg,city_country,city_date,city_sunrise,city_sunset,weather_main,weather_description
Nashville,36.1659,-86.7844,10,6.67,8.43,1021,61,1,1.43,67,US,1619150145,1619089457,1619137590,Clear,clear sky
Oak Ridge,36.0104,-84.2696,7,3.33,5.22,1022,61,1,1.29,41,US,1619150145,1619088868,1619136973,Clear,clear sky
Oakridge,43.7465,-122.4617,7.31,7.31,7.31,1016,71,6,1.37,252,US,1619150145,1619097285,1619146885,Clear,clear sky
Pigeon Forge,35.7884,-83.5543,6.11,1.67,3.77,1022,65,1,1.6,143,US,1619150145,1619088715,1619136782,Clear,clear sky
Sevierville,35.8681,-83.5618,4,1.67,3.27,1022,65,1,1.35,138,US,1619150145,1619088710,1619136791,Clear,clear sky
Spring Hill,28.4769,-82.5255,17,16.67,16.74,1020,72,1,4.12,60,US,1619150146,1619089031,1619135972,Clear,clear sky
Thompson's Station,35.802,-86.9114,6.67,5,5.78,1020,78,23,0.45,102,US,1619150146,1619089519,1619137589,Clouds,few clouds
Abilene,32.4487,-99.7331,14,12.22,13.1,1014,88,90,5.66,140,US,1619150146,1619092864,1619140397,Clouds,overcast clouds
Allen,41.0706,-85.0144,4,3,3.64,1019,70,1,3.6,200,US,1619150146,1619088584,1619137614,Clear,clear sky
Alvin,29.4238,-95.2441,20,18.33,19.25,1017,88,90,2.57,140,US,1619150147,1619092014,1619139093,Clouds,overcast clouds
Amarillo,35.222,-101.8313,8.89,8,8.53,1009,76,1,9.77,140,US,1619150147,1619093145,1619141124,Clear,clear sky
Atascocita,29.9988,-95.1766,19.44,18.33,18.7,1016,72,90,5.14,110,US,1619150147,1619091956,1619139119,Clouds,overcast clouds
Austin,30.2672,-97.7431,17.22,15.56,16.4,1016,94,90,2.06,0,US,1619149901,1619092552,1619139755,Mist,mist
Austin,30.2672,-97.7431,17.22,15.56,16.4,1016,94,90,2.06,0,US,1619149901,1619092552,1619139755,Mist,mist
Balcones Heights,29.488,-98.5517,18.33,16.67,17.48,1015,94,90,4.63,120,US,1619150148,1619092803,1619139892,Mist,mist
Bartonville,40.6503,-89.652,8,5.56,6.78,1020,42,1,1.54,200,US,1619150148,1619089737,1619138687,Clear,clear sky
Bastrop,32.7562,-91.8724,13.89,12.78,13.15,1019,67,75,2.75,122,US,1619150148,1619090955,1619138534,Clouds,broken clouds
Baytown,29.7355,-94.9774,19.44,18.89,18.98,1015,82,100,0.45,348,US,1619150148,1619091928,1619139052,Clouds,overcast clouds
Bellaire,29.7058,-95.4588,19.44,18,18.74,1016,94,90,6.17,130,US,1619150149,1619092045,1619139165,Mist,mist
Benbrook,32.6732,-97.4606,15,14.44,14.93,1016,55,90,2.57,110,US,1619150149,1619092302,1619139869,Clouds,overcast clouds
Boerne,29.7947,-98.732,17.22,15,16.4,1015,100,90,3.6,150,US,1619150149,1619092824,1619139957,Clouds,overcast clouds
Brenham,30.1669,-96.3977,19,18.33,18.58,1016,82,90,3.09,130,US,1619150149,1619092237,1619139424,Clouds,overcast clouds
Brownsville,25.9018,-97.4975,24,22.78,23.41,1013,83,90,6.69,120,US,1619150149,1619092800,1619139388,Clouds,overcast clouds
Brownwood,31.7093,-98.9912,14,14,14,1015,88,90,4.63,150,US,1619150150,1619092743,1619140162,Clouds,overcast clouds
Bryan,30.6744,-96.37,19,18,18.63,1017,77,90,3.09,130,US,1619150150,1619092192,1619139455,Clouds,overcast clouds
Buda,30.0852,-97.8403,16.67,16.11,16.28,1013,97,100,0.45,88,US,1619150150,1619092589,1619139765,Clouds,overcast clouds
Bulverde,29.7438,-98.4531,17.78,16.11,16.96,1014,89,100,0.45,5,US,1619150150,1619092761,1619139887,Clouds,overcast clouds
Burleson,32.5421,-97.3208,15.56,15,15.08,1016,55,90,2.57,110,US,1619150150,1619092279,1619139825,Clouds,overcast clouds
Canyon,34.9803,-101.9188,8.89,8.33,8.46,1009,80,2,0.45,104,US,1619150151,1619093186,1619141125,Clear,clear sky
Cedar Hill,32.5885,-96.9561,17,15,15.77,1015,48,90,4.63,130,US,1619150151,1619092188,1619139741,Clouds,overcast clouds
Cedar Park,30.5052,-97.8203,16.67,15.56,16.17,1016,88,90,1.54,90,US,1619150151,1619092553,1619139791,Drizzle,drizzle
Cleburne,32.3476,-97.3867,16,15,15.54,1015,51,90,4.63,130,US,1619150151,1619092309,1619139826,Clouds,overcast clouds
Clute,29.0247,-95.3988,21.67,21,21.38,1016,83,90,2.57,130,US,1619150152,1619092080,1619139101,Clouds,overcast clouds
College Station,30.628,-96.3344,19,18,18.65,1016,68,90,3.09,130,US,1619150152,1619092187,1619139443,Clouds,overcast clouds
Colleyville,32.881,-97.155,16.11,15.56,15.91,1015,51,90,3.6,130,US,1619150152,1619092212,1619139812,Clouds,overcast clouds
Conroe,30.3119,-95.456,18.33,18,18.29,1017,72,90,3.6,120,US,1619150152,1619092000,1619139209,Clouds,overcast clouds
Converse,29.518,-98.3161,18.89,17.22,17.61,1014,94,90,2.06,130,US,1619150152,1619092744,1619139837,Clouds,overcast clouds
Coppell,32.9546,-97.015,17,15.56,16.19,1015,51,90,3.6,130,US,1619150125,1619092173,1619139784,Clouds,overcast clouds
Copperas Cove,31.1241,-97.9031,16,15.56,15.78,1015,82,90,5.66,120,US,1619150153,1619092527,1619139857,Clouds,overcast clouds
Corinth,37.9407,22.9573,12.78,11.11,12,1018,62,20,0.34,161,GR,1619150153,1619149310,1619197846,Clouds,few clouds
Corpus Christi,27.8006,-97.3964,22.22,21.67,22.06,1013,88,90,6.17,130,US,1619150137,1619092646,1619139494,Clouds,overcast clouds
Crosby,53.4778,-3.0333,6.11,5,5.4,1026,65,7,2.24,109,GB,1619150154,1619153636,1619205994,Clear,clear sky
Cross Roads,33.2307,-97.0019,16,14.44,14.96,1016,51,90,3.6,130,US,1619150154,1619092148,1619139803,Clouds,overcast clouds
Crowley,30.2141,-92.3746,17,16.11,16.59,1019,82,40,2.57,150,US,1619150154,1619091268,1619138462,Clouds,scattered clouds
Del Rio,29.3627,-100.8968,18,16,17.14,1012,77,75,2.57,90,US,1619150154,1619093374,1619140446,Clouds,broken clouds
Denton,33.2001,-97.1336,16.11,15.56,15.9,1016,51,90,3.6,130,US,1619150155,1619092182,1619139832,Clouds,overcast clouds
DeSoto,32.5899,-96.8569,16.11,15,15.53,1016,58,90,2.57,110,US,1619150155,1619092164,1619139718,Clouds,overcast clouds
DeSoto,32.5899,-96.8569,16.11,15,15.53,1016,58,90,2.57,110,US,1619150155,1619092164,1619139718,Clouds,overcast clouds
Duncanville,32.6518,-96.9083,17,15,15.75,1015,48,90,4.63,130,US,1619150155,1619092171,1619139735,Clouds,overcast clouds
Edinburgh,55.9521,-3.1965,3.89,1,2.83,1028,93,100,0.51,210,GB,1619150029,1619153228,1619206480,Fog,fog
El Paso,31.8001,-106.2005,23,21.67,22.18,1008,12,20,6.17,240,US,1619150156,1619094465,1619141900,Clouds,few clouds
Ennis,52.8436,-8.9864,8,8,8,1023,66,0,4.63,100,IE,1619150156,1619155168,1619207319,Clear,clear sky
Euless,32.8371,-97.0819,17,15.56,16.05,1015,51,90,3.6,130,US,1619150156,1619092198,1619139791,Clouds,overcast clouds
Flower Mound,33.0146,-97.097,17,15.56,16.01,1015,51,90,3.6,130,US,1619150156,1619092188,1619139808,Clouds,overcast clouds
Forest Hill,32.6721,-97.2692,17,15,15.73,1016,55,90,2.57,110,US,1619150157,1619092256,1619139823,Clouds,overcast clouds
Forney,32.7482,-96.4719,16.11,16,16.07,1016,51,90,4.12,120,US,1619150157,1619092059,1619139637,Clouds,overcast clouds
Fort Worth,32.7254,-97.3208,16.11,15,15.64,1015,55,90,4.12,130,US,1619150157,1619092264,1619139840,Clouds,overcast clouds
Friendswood,29.5294,-95.201,20,18.33,19.14,1017,88,90,2.57,140,US,1619150157,1619091996,1619139090,Clouds,overcast clouds
Fulshear,29.69,-95.8997,18.89,17.78,18.29,1017,100,75,4.63,120,US,1619150158,1619092152,1619139270,Drizzle,light intensity drizzle
Galveston,29.3669,-94.9669,22.22,18.89,20.33,1016,83,90,6.69,110,US,1619150159,1619091952,1619139022,Clouds,overcast clouds
Garland,32.9126,-96.6389,16.11,16,16.08,1016,55,90,2.57,130,US,1619150159,1619092086,1619139690,Clouds,overcast clouds
Granbury,32.4421,-97.7942,16,14.44,15.12,1016,59,90,3.09,120,US,1619150159,1619092400,1619139931,Clouds,overcast clouds
Grapevine,32.9343,-97.0781,16.11,15.56,15.91,1015,60,100,1.83,111,US,1619150159,1619092190,1619139798,Clouds,overcast clouds
Haltom City,32.7996,-97.2692,16.11,15,15.83,1015,55,90,4.12,130,US,1619150159,1619092246,1619139833,Clouds,overcast clouds
Harker Heights,31.0835,-97.6597,16,15.56,15.84,1015,88,90,5.66,130,US,1619150160,1619092471,1619139795,Clouds,overcast clouds
Harlingen,26.1906,-97.6961,24.44,23.89,24.11,1012,88,90,6.17,140,US,1619150045,1619092828,1619139456,Clouds,overcast clouds
Helotes,29.578,-98.6898,17.78,16.67,17.19,971,96,100,0.89,121,US,1619150160,1619092829,1619139932,Clouds,overcast clouds
Hickory Creek,33.1223,-97.0431,16.11,15.56,15.89,1016,51,90,3.6,130,US,1619150160,1619092167,1619139804,Clouds,overcast clouds
Houston,29.7633,-95.3633,20,18,18.92,1016,94,90,6.17,130,US,1619149757,1619092018,1619139146,Mist,mist
Humble,29.9988,-95.2622,19.44,18.33,18.66,1016,72,90,5.14,110,US,1619150161,1619091977,1619139139,Clouds,overcast clouds
Hurst,32.8235,-97.1706,17,15,15.97,1015,51,90,3.6,130,US,1619150161,1619092221,1619139811,Clouds,overcast clouds
Hutto,30.5427,-97.5467,17,16,16.45,1015,94,90,2.57,120,US,1619150161,1619092484,1619139728,Mist,mist
Irving,32.814,-96.9489,17,16,16.37,1016,51,90,4.12,120,US,1619150162,1619092168,1619139757,Clouds,overcast clouds
Katy,29.7858,-95.8244,18.89,17.78,18.32,1017,100,75,4.63,120,US,1619150162,1619092127,1619139259,Drizzle,light intensity drizzle
Katy,29.7858,-95.8244,18.89,17.78,18.32,1017,100,75,4.63,120,US,1619150162,1619092127,1619139259,Drizzle,light intensity drizzle
Keller,32.9346,-97.2517,16.11,15,15.79,1015,51,90,3.6,130,US,1619150162,1619092231,1619139839,Clouds,overcast clouds
Kemah,39.6017,39.0381,5,5,5,1025,70,0,1.03,0,TR,1619150162,1619145299,1619194139,Clear,clear sky
Kerrville,30.0474,-99.1403,15,13.89,14.25,1015,94,90,1.54,100,US,1619150163,1619092903,1619140074,Mist,mist
Killeen,31.1171,-97.7278,16,15.56,15.85,1015,88,90,5.66,130,US,1619150163,1619092485,1619139814,Clouds,overcast clouds
Kingsville,27.5159,-97.8561,23,21.67,22.15,1013,88,90,4.63,140,US,1619150163,1619092776,1619139585,Clouds,overcast clouds
Kingwood,39.4718,-79.6834,6,-1.11,1.55,1017,69,75,5.14,280,US,1619150163,1619087459,1619136180,Clouds,broken clouds
Kyle,29.9984,-97.8715,17.22,16.11,16.64,1015,100,90,1.54,70,US,1619150164,1619092602,1619139766,Mist,mist
Lake Jackson,29.0339,-95.4344,21.67,21,21.36,1016,83,90,2.57,130,US,1619150164,1619092088,1619139111,Clouds,overcast clouds
Lakeway,30.3638,-97.9796,16.67,15.56,16.19,1016,88,90,1.54,90,US,1619150164,1619092601,1619139819,Drizzle,drizzle
LaPorte,41.6106,-86.7225,9.44,6,6.87,1018,61,1,3.09,220,US,1619150164,1619088939,1619138078,Clear,clear sky
Laredo,27.5064,-99.5075,21,21,21,1012,88,90,4.12,90,US,1619150165,1619093173,1619139981,Clouds,overcast clouds
League City,29.5075,-95.0949,20,18.89,19.18,1016,88,90,5.66,90,US,1619150165,1619091972,1619139063,Mist,mist
Leander,30.5788,-97.8531,16.67,15.56,16.02,1016,88,90,1.54,90,US,1619150165,1619092555,1619139804,Drizzle,drizzle
Levelland,33.5873,-102.378,11,11,11,1011,71,75,9.77,140,US,1619150165,1619093409,1619141122,Clouds,broken clouds
Lewisville,33.0462,-96.9942,17,15.56,16.14,1016,51,90,4.12,130,US,1619150166,1619092161,1619139786,Clouds,overcast clouds
Lindale,32.5157,-95.4094,18,15,16.2,1017,42,90,3.09,100,US,1619150166,1619091822,1619139364,Clouds,overcast clouds
Little Elm,33.1626,-96.9375,16.11,14.44,15.02,1015,61,100,2.23,108,US,1619150166,1619092138,1619139782,Clouds,overcast clouds
Live Oak,36.9836,-121.9805,11.67,8.33,10.34,1014,81,9,0.45,275,US,1619150166,1619097827,1619146112,Clear,clear sky
Longview,32.5007,-94.7405,17,16.67,16.76,1017,48,90,2.57,110,US,1619150166,1619091663,1619139202,Clouds,overcast clouds
Lubbock,33.6001,-101.8338,11,11,11,1011,71,75,9.77,140,US,1619150167,1619093278,1619140992,Clouds,broken clouds
Lucas,41.6501,-83.6666,3.89,1,2.17,1018,69,1,2.47,261,US,1619150167,1619088203,1619137348,Clear,clear sky
Lufkin,31.3382,-94.7291,18.33,17,17.84,1017,59,90,2.57,120,US,1619150167,1619091749,1619139111,Clouds,overcast clouds
Magnolia,33.2671,-93.2393,16,12.78,14.81,1019,44,75,2.06,90,US,1619150167,1619091243,1619138902,Clouds,broken clouds
Manor,19.75,72.9167,30.71,30.71,30.71,1012,43,100,1.67,327,IN,1619150168,1619138673,1619184506,Clouds,overcast clouds
Marble Falls,30.5782,-98.2728,16.11,15.56,15.83,1016,88,90,4.19,131,US,1619150168,1619092656,1619139905,Drizzle,light intensity drizzle
McAllen,26.2034,-98.23,24.44,23.89,24.04,1012,78,90,7.2,120,US,1619150168,1619092956,1619139585,Clouds,overcast clouds
McKinney,33.1976,-96.6153,14.44,13.33,13.98,1016,67,90,2.06,110,US,1619150168,1619092058,1619139707,Clouds,overcast clouds
Mercedes,-34.6515,-59.4307,18.33,17.78,18.15,1014,93,100,3.36,57,AR,1619150168,1619173641,1619213057,Clouds,overcast clouds
Midlothian,32.4824,-96.9945,16.11,15,15.54,1016,59,90,1.54,120,US,1619150169,1619092205,1619139742,Clouds,overcast clouds
Missouri City,29.6186,-95.5377,19.44,18,18.67,1016,94,90,3.09,110,US,1619150169,1619092070,1619139178,Mist,mist
Missouri City,29.6186,-95.5377,19.44,18,18.67,1016,94,90,3.09,110,US,1619150169,1619092070,1619139178,Mist,mist
Nacogdoches,31.6002,-94.6335,17,15.56,16.44,1018,59,90,2.57,120,US,1619150169,1619091706,1619139108,Clouds,overcast clouds
Nassau Bay,29.5447,-95.091,20,18.33,19.12,1016,88,90,5.66,90,US,1619150170,1619091969,1619139065,Mist,mist
Nederland,29.9744,-93.9924,19,18,18.38,1017,77,90,5.66,110,US,1619150170,1619091674,1619138833,Clouds,overcast clouds
New Braunfels,29.703,-98.1245,18.33,17.22,17.87,1015,94,90,4.72,134,US,1619150170,1619092685,1619139805,Clouds,overcast clouds
New Braunfels,29.703,-98.1245,18.33,17.22,17.87,1015,94,90,4.72,134,US,1619150170,1619092685,1619139805,Clouds,overcast clouds
North Richland Hills,32.8343,-97.2289,16.11,15.56,15.95,1015,51,90,3.6,130,US,1619150170,1619092234,1619139826,Clouds,overcast clouds
Pampa,35.5362,-100.9599,8,8,8,1010,81,90,14.4,160,US,1619150171,1619092910,1619140941,Clouds,overcast clouds
Pearland,29.5636,-95.286,20,18.33,19.19,1017,88,90,2.57,140,US,1619150171,1619092014,1619139113,Clouds,overcast clouds
Pflugerville,30.4394,-97.62,17.22,16.11,16.52,1015,94,90,2.57,120,US,1619150171,1619092510,1619139738,Mist,mist
Pharr,26.1948,-98.1836,24.44,23.89,24.05,1012,78,90,7.2,120,US,1619150171,1619092945,1619139573,Clouds,overcast clouds
Plano,33.0198,-96.6989,16,14,14.85,1016,51,90,4.12,130,US,1619150172,1619092092,1619139713,Clouds,overcast clouds
Lüshunkou,38.8,121.2667,12,12,12,1018,87,75,11,90,CN,1619150172,1619125658,1619174315,Clouds,broken clouds
Porter,41.4731,-87.0611,8.33,7,7.76,1018,53,1,3.09,220,US,1619150172,1619089034,1619138146,Clear,clear sky
Prosper,33.2362,-96.8011,14.44,13.33,14.08,1014,70,100,2.43,107,US,1619150172,1619092100,1619139755,Clouds,overcast clouds
Richardson,32.9482,-96.7297,17,16,16.25,1016,51,90,4.12,130,US,1619150173,1619092105,1619139715,Clouds,overcast clouds
Richardson,32.9482,-96.7297,17,16,16.25,1016,51,90,4.12,130,US,1619150173,1619092105,1619139715,Clouds,overcast clouds
Rockwall,32.9001,-96.4003,16.11,15.56,15.94,1016,55,90,2.57,130,US,1619150173,1619092030,1619139632,Clouds,overcast clouds
Ružomberok,49.0748,19.3075,0.56,-1.11,-0.19,1022,86,20,1.03,0,SK,1619150107,1619148950,1619199958,Clouds,few clouds
Round Rock,30.5083,-97.6789,17,15.56,16.29,1015,94,90,2.57,120,US,1619150173,1619092519,1619139757,Mist,mist
Rowlett,32.9029,-96.5639,16.11,16,16.07,1016,55,90,2.57,130,US,1619150174,1619092069,1619139672,Clouds,overcast clouds
Sachse,32.9762,-96.5953,16.11,14.44,15.67,1016,55,90,2.57,130,US,1619150174,1619092071,1619139685,Clouds,overcast clouds
San Angelo,31.4638,-100.437,14.44,13.89,14.21,1013,94,90,5.66,140,US,1619150174,1619093109,1619140491,Clouds,overcast clouds
San Angelo,31.4638,-100.437,14.44,13.89,14.21,1013,94,90,5.66,140,US,1619150174,1619093109,1619140491,Clouds,overcast clouds
San Antonio,29.4241,-98.4936,18,17.22,17.6,1014,100,90,3.6,110,US,1619150175,1619092793,1619139873,Clouds,overcast clouds
San Antonio,29.4241,-98.4936,18,17.22,17.6,1014,100,90,3.6,110,US,1619150175,1619092793,1619139873,Clouds,overcast clouds
Schertz,29.5522,-98.2697,18.89,17.22,17.77,1014,94,90,2.06,130,US,1619150175,1619092730,1619139829,Clouds,overcast clouds
Seguin,29.5688,-97.9647,19.44,18,18.72,1015,94,90,4.62,130,US,1619150175,1619092656,1619139757,Clouds,overcast clouds
Shavano Park,29.5849,-98.5525,18,16.67,17.23,1015,94,90,4.63,120,US,1619150085,1619092796,1619139899,Mist,mist
Sherman,33.6357,-96.6089,14,12.78,13.38,1017,58,90,2.57,110,US,1619150120,1619092022,1619139740,Clouds,overcast clouds
Southlake,32.9412,-97.1342,16.11,15.56,15.88,1015,51,90,3.6,130,US,1619150176,1619092203,1619139812,Clouds,overcast clouds
Spring,30.0799,-95.4172,18.89,18.33,18.43,1017,83,100,4.19,124,US,1619150176,1619092008,1619139182,Clouds,overcast clouds
Spring,30.0799,-95.4172,18.89,18.33,18.43,1017,83,100,4.19,124,US,1619150176,1619092008,1619139182,Clouds,overcast clouds
Stephenville,32.2207,-98.2023,14.44,13.33,13.89,1016,72,90,2.06,170,US,1619150176,1619092515,1619140012,Clouds,overcast clouds
Sugar Land,29.6197,-95.6349,19,17.78,18.41,1016,94,90,3.09,110,US,1619150177,1619092094,1619139201,Mist,mist
Sugarland,7.8889,125.0809,29.99,29.99,29.99,1009,62,42,2.57,207,PH,1619150177,1619126843,1619171300,Clouds,scattered clouds
Terrell,32.736,-96.2753,16.67,16,16.23,1016,55,90,3.6,120,US,1619150177,1619092013,1619139589,Clouds,overcast clouds
Texas City,29.3838,-94.9027,21,18.89,20.08,1016,83,90,6.69,110,US,1619150115,1619091935,1619139008,Clouds,overcast clouds
The Colony,33.089,-96.8864,16.11,16,16.07,1016,51,90,4.12,130,US,1619150178,1619092132,1619139764,Clouds,overcast clouds
The Woodlands,30.158,-95.4894,18.89,18.33,18.4,1016,81,100,3.13,131,US,1619150178,1619092019,1619139205,Clouds,overcast clouds
Tomball,30.0972,-95.6161,18.89,18.33,18.43,1016,83,100,4.43,127,US,1619150178,1619092054,1619139231,Clouds,overcast clouds
Trophy Club,32.9979,-97.1836,16.11,15.56,15.87,1015,51,90,3.6,130,US,1619150178,1619092210,1619139828,Clouds,overcast clouds
Tyler,32.3513,-95.3011,18,15.56,16.46,1017,42,90,3.09,100,US,1619150178,1619091809,1619139326,Clouds,overcast clouds
Waco,31.5493,-97.1467,17,16,16.52,1016,72,90,4.12,150,US,1619150179,1619092313,1619139707,Clouds,overcast clouds
Watauga,32.8579,-97.2547,16.11,15.56,15.94,1015,51,90,3.6,130,US,1619150179,1619092238,1619139834,Clouds,overcast clouds
Waxahachie,32.3865,-96.8483,16.11,15,15.63,1016,59,90,1.54,120,US,1619150179,1619092177,1619139700,Clouds,overcast clouds
Weatherford,32.7593,-97.7972,14.44,13.33,14.04,1014,67,100,2.46,122,US,1619150179,1619092376,1619139957,Clouds,overcast clouds
Weslaco,26.1595,-97.9908,24.44,23.89,24.1,1012,83,90,3.6,140,US,1619150180,1619092901,1619139524,Clouds,overcast clouds
Wichita Falls,33.9137,-98.4934,12,11.11,11.75,1015,71,90,4.63,110,US,1619150180,1619092451,1619140215,Clouds,overcast clouds
Willis,30.4249,-95.4799,18.89,17.78,18.35,1017,72,90,3.6,120,US,1619150180,1619091997,1619139223,Clouds,overcast clouds
Woodway,31.506,-97.205,17,16,16.48,1016,82,90,5.14,140,US,1619150180,1619092330,1619139718,Clouds,overcast clouds
Wylie,33.0151,-96.5389,16.11,14,15.24,1016,55,90,2.57,130,US,1619150180,1619092054,1619139674,Clouds,overcast clouds
American Fork,40.3769,-111.7958,10.56,7.78,9.37,1000,26,27,1.27,80,US,1619150181,1619095073,1619143978,Clouds,scattered clouds
Bountiful,40.8894,-111.8808,14,6.67,10.45,1007,17,75,2.57,90,US,1619150181,1619095043,1619144049,Clouds,broken clouds
Brigham City,41.5102,-112.0155,13,6.11,10.23,1008,24,40,1.54,360,US,1619150181,1619095014,1619144143,Clouds,scattered clouds
Cedar City,37.6775,-113.0619,13,12.22,12.66,1009,18,75,5.66,240,US,1619150181,1619095627,1619144032,Clouds,broken clouds
Clearfield,41.1253,-78.75,1,-0.56,0.22,1016,55,1,3.6,260,US,1619150182,1619087076,1619136115,Clear,clear sky
Draper,40.5247,-111.8638,10.56,8.33,9.7,1008,40,1,2.57,240,US,1619150182,1619095075,1619144009,Clear,clear sky
Eagle Mountain,40.3141,-112.0069,10.56,8.89,9.67,1010,29,44,0.89,292,US,1619150182,1619095129,1619144023,Clouds,scattered clouds
Fort Union,30.4074,-83.0474,12.22,11,11.68,1022,66,1,2.8,72,US,1619150182,1619089017,1619136236,Clear,clear sky
Heber,40.5069,-111.4132,4.44,-0.56,2.31,1009,41,1,2.57,80,US,1619150182,1619094968,1619143899,Clear,clear sky
Holladay,40.6688,-111.8247,11.67,8.33,10.06,1008,40,1,2.57,240,US,1619150183,1619095051,1619144014,Clear,clear sky
Layton,41.0602,-111.971,13,10,10.79,1008,19,40,2.57,110,US,1619150183,1619095048,1619144087,Clouds,scattered clouds
Lehi,40.3916,-111.8508,10.56,8.33,9.58,1016,31,32,0.89,52,US,1619150183,1619095084,1619143993,Clouds,scattered clouds
Logan,41.7355,-111.8344,13,12,12.41,1007,22,20,2.06,190,US,1619150183,1619094947,1619144122,Clouds,few clouds
Moab,38.5733,-109.5498,12.22,7.22,10.46,1006,16,1,4.63,230,US,1619150183,1619094704,1619143269,Clear,clear sky
Murray,40.6669,-111.888,11.67,8.33,9.99,1008,40,1,2.57,240,US,1619150184,1619095067,1619144029,Clear,clear sky
North Ogden,41.3072,-111.9602,13,6.11,9.92,1007,16,1,3.09,160,US,1619150184,1619095021,1619144109,Clear,clear sky
Ogden,41.223,-111.9738,13,6.11,10.33,1007,16,1,3.09,160,US,1619150184,1619095032,1619144104,Clear,clear sky
Orem,40.2969,-111.6946,12,7.78,10.04,1008,35,1,1.12,63,US,1619150184,1619095056,1619143946,Clear,clear sky
Park City,42.3484,-87.8842,10,9,9.56,1016,43,1,4.63,240,US,1619150185,1619089143,1619138432,Clear,clear sky
Price,39.5994,-110.8107,11,11,11,1008,20,1,4.12,320,US,1619150185,1619094911,1619143667,Clear,clear sky
Richfield,44.8833,-93.283,12,8.89,10.77,1012,30,1,3.6,200,US,1619149656,1619090164,1619140002,Clear,clear sky
Riverton,40.5219,-111.9391,10.56,8.33,9.69,1008,40,1,2.57,240,US,1619150185,1619095093,1619144027,Clear,clear sky
Salt Lake City,40.7608,-111.8911,11.67,8.89,10.38,1008,40,1,2.57,240,US,1619150185,1619095058,1619144039,Clear,clear sky
Salt Lake City,40.7608,-111.8911,11.67,8.89,10.38,1008,40,1,2.57,240,US,1619150185,1619095058,1619144039,Clear,clear sky
South Jordan,40.5622,-111.9297,11.11,8.33,9.76,1008,40,1,2.57,240,US,1619150186,1619095087,1619144029,Clear,clear sky
South Ogden,41.1919,-111.9713,13,6.11,10.37,1007,16,1,3.09,160,US,1619150186,1619095035,1619144100,Clear,clear sky
Spanish Fork,40.115,-111.6549,12,9.44,10.15,1008,35,1,0.72,145,US,1619150186,1619095064,1619143919,Clear,clear sky
St. George,45.1265,-66.8314,1,-1.67,-0.28,997,60,90,5.66,260,CA,1619150187,1619170097,1619220153,Clouds,overcast clouds
Taylorsville,40.6677,-111.9388,11.67,8.33,9.99,1008,40,1,2.57,240,US,1619150187,1619095079,1619144041,Clear,clear sky
Tooele,40.5308,-112.2983,12.22,9,10.15,1008,43,1,4.12,190,US,1619150187,1619095178,1619144114,Clear,clear sky
Vernal,40.4555,-109.5287,9,7.22,8.15,1008,43,75,4.63,350,US,1619150187,1619094521,1619143441,Clouds,broken clouds
West Jordan,40.6097,-111.9391,11.11,8.89,9.92,1008,40,1,2.57,240,US,1619150188,1619095084,1619144035,Clear,clear sky
West Jordan,40.6097,-111.9391,11.11,8.89,9.92,1008,40,1,2.57,240,US,1619150188,1619095084,1619144035,Clear,clear sky
West Valley City,40.6916,-112.0011,12.22,8.89,10.18,1008,40,1,2.57,240,US,1619150188,1619095091,1619144058,Clear,clear sky
Woods Cross,40.8716,-111.8922,14,6.11,9.72,1007,17,75,2.57,90,US,1619150188,1619095047,1619144050,Clouds,broken clouds
Aldie,38.9758,-77.6428,8,5,5.95,1019,56,90,3.6,290,US,1619150189,1619087016,1619135643,Clouds,overcast clouds
Annandale,38.8304,-77.1964,7,4.44,5.76,1019,42,90,2.06,250,US,1619150189,1619086923,1619135523,Clouds,overcast clouds
Ashburn,39.0437,-77.4875,6,5,5.45,1019,56,90,3.6,290,US,1619150049,1619086973,1619135612,Clouds,overcast clouds
Blacksburg,37.2296,-80.4139,3,-0.56,1.03,1022,75,1,1.62,259,US,1619150189,1619087838,1619136152,Clear,clear sky
Bristow,35.8306,-96.3911,10,8.89,9.61,1017,76,90,3.09,170,US,1619150189,1619091789,1619139868,Clouds,overcast clouds
Broadlands,39.0182,-77.5203,6.11,5,5.49,1019,56,90,3.6,290,US,1619150190,1619086983,1619135618,Clouds,overcast clouds
Burke,38.7934,-77.2717,6.67,5,5.79,1017,53,59,1.61,292,US,1619150190,1619086944,1619135538,Clouds,broken clouds
Chantilly,38.8943,-77.4311,6.11,3.89,5.43,1019,56,70,1.93,280,US,1619150020,1619086973,1619135585,Clouds,broken clouds
Charlottesville,38.0293,-78.4767,7,2.22,4.07,1020,42,1,1.5,265,US,1619150027,1619087302,1619135758,Clear,clear sky
Chesapeake,36.819,-76.2749,11,3,7.96,1020,49,40,3.08,281,US,1619150190,1619086881,1619135122,Clouds,scattered clouds
Christiansburg,37.1298,-80.4089,3,0,1.41,1022,75,1,1.83,260,US,1619150055,1619087845,1619136142,Clear,clear sky
Colonial Heights,37.268,-77.4073,6.11,2,3.45,1021,80,1,2.41,289,US,1619150191,1619087113,1619135433,Clear,clear sky
Culpeper,38.5004,-77.9664,5,2.78,3.68,1020,65,75,2.43,274,US,1619150191,1619087137,1619135678,Clouds,broken clouds
